primary_title,start_year,end_year,genres,average_rating,num_votes,show_id
Misfits,2009,2013,"Comedy,Drama,Fantasy",8.2,105854,fcd843af-3a36-4979-9a8a-5064020ae3d0
Chilling Adventures of Sabrina,2018,2020,"Drama,Fantasy,Horror",7.4,105513,9c205d32-55ab-44b7-b547-b35ab8d6eaba
Oz,1997,2003,"Crime,Drama,Thriller",8.7,104667,51947de9-74df-4685-b6d7-a0443764b75e
Russian Doll,2019,\N,"Comedy,Drama,Mystery",7.7,103979,c1bcea1d-e5e0-40d7-8326-8a4b586b4b96
Lost in Space,2018,2021,"Adventure,Drama,Family",7.3,103967,3b5b7a5e-730d-40af-987b-43ebe97eb3eb
1899,2022,2022,"Drama,Horror,Mystery",7.3,103790,db922394-ee5a-42d0-aace-40cf96af6b81
Psych,2006,2014,"Comedy,Crime,Mystery",8.4,103605,4e6c3088-a507-458f-9d05-8b6204d3104e
2 Broke Girls,2011,2017,Comedy,6.6,103152,ebdb0962-3c8e-47b0-8718-73b74e38d504
The Terminal List,2022,\N,"Action,Drama,Thriller",7.9,102860,bcdee8b4-2c98-4291-9571-ed07f501887d
Designated Survivor,2016,2019,"Action,Drama,Mystery",7.5,101190,3ad1ceb2-0062-418b-8ee8-bfc643059bce
Making a Murderer,2015,2018,"Crime,Documentary",8.5,101101,7732b189-4765-441b-9d90-86f18972ec47
Atypical,2017,2021,"Comedy,Drama",8.2,100433,d07c2ebd-bed2-433b-bb23-f9d2f4759986
Stargate SG-1,1997,2007,"Action,Adventure,Drama",8.4,99175,26375a86-e8c2-482f-9188-30784288689c
The Night Manager,2016,2016,"Crime,Drama,Mystery",8.0,99157,e4401edd-2731-4c8e-9b87-4dc03b4c1a8f
Fawlty Towers,1975,1979,Comedy,8.8,98375,952836dd-284a-4cdd-a4a9-845d26882758
American Crime Story,2016,\N,"Biography,Crime,Drama",8.4,97848,d3c58746-8b09-4719-8ea6-9c7214af59e8
The Night Agent,2023,\N,"Action,Drama,Thriller",7.5,97581,eadac638-6ba1-418e-8d55-09883cc6591b
Silo,2023,\N,"Drama,Mystery,Sci-Fi",8.1,96899,aa371eda-b19b-428f-b85d-ae61b8309576
Dead to Me,2019,2022,"Comedy,Crime,Drama",8.0,96877,ca038fd0-10ef-456b-a53c-b69227fad382
The Orville,2017,2022,"Adventure,Comedy,Drama",8.0,96793,37e5ee91-a0cc-407c-9135-ad35269b398d
What We Do in the Shadows,2019,\N,"Comedy,Fantasy,Horror",8.6,96000,eed260fd-71a3-4420-b80c-4612d6359e54
Leyla and Mecnun,2011,2023,"Adventure,Comedy,Drama",9.1,95545,dd4f9ca8-b3dc-4da4-aa90-4470ba7bd797
Legion,2017,2019,"Action,Drama,Sci-Fi",8.2,95466,69f34804-648f-48dc-8d1e-55dd7ca46446
The Family Man,2019,\N,"Action,Comedy,Drama",8.7,95459,c62b1558-b648-443b-885c-dce73cd2f215
Locke & Key,2020,2022,"Drama,Fantasy,Horror",7.3,94761,95f44562-47e9-4fd4-8abf-c761cc05c629
See,2019,2022,"Action,Drama,Sci-Fi",7.6,94459,849684f3-0df9-497c-b8b4-4be4a8257b42
The O.C.,2003,2007,"Comedy,Drama,Romance",7.5,94458,8f6104cd-a90c-4733-a2f8-3e9223c074f3
Jujutsu Kaisen,2020,\N,"Action,Adventure,Animation",8.6,94144,84af8132-fce4-4199-9f82-0cc49b75393a
Last Week Tonight with John Oliver,2014,\N,"Comedy,News,Talk-Show",8.9,93906,81005ecb-d4c9-44d9-9dfd-0c6dc11c463c
The Outsider,2020,2020,"Crime,Drama,Horror",7.6,92862,6221a31b-0289-4c04-b22b-e6d2794bb701
The Inbetweeners,2008,2010,Comedy,8.4,92693,4f58b7e6-94c7-4b28-aa32-40d32ab89991
Frasier,1993,2004,Comedy,8.2,92226,2c15fa41-967b-4345-ada7-153f48e2233d
Falling Skies,2011,2015,"Action,Adventure,Drama",7.1,92224,8a003730-ac6d-4b64-a130-3adf376e2844
Star Trek: Picard,2020,2023,"Action,Adventure,Drama",7.5,92136,27c666d3-b2f6-4928-bc56-a11dcce37d9c
Ray Donovan,2013,2020,"Crime,Drama",8.3,91887,f333a211-8641-4ba9-8905-260b99db88a6
Sacred Games,2018,2019,"Action,Crime,Drama",8.5,91704,c49357a9-b375-44d4-9a43-30d2ffb01e72
Alice in Borderland,2020,\N,"Action,Drama,Mystery",7.7,91320,05ebe60b-baca-4a8f-a4ed-f8fdd1fc5699
American Gods,2017,2021,"Drama,Fantasy,Mystery",7.6,91074,2b917078-b145-484d-a37a-17a3c9795399
Skins,2007,2013,Drama,8.2,90925,39dde53c-40e0-43ac-b1d2-1abe626406d3
The Following,2013,2015,"Crime,Drama,Horror",7.4,90739,bd4f841d-698b-4d24-8f8c-333cf11d7899
Narcos: Mexico,2018,2021,"Crime,Drama",8.4,90565,4411cb23-a511-447e-ab23-7ab246fce370
Star Trek,1966,1969,"Action,Adventure,Sci-Fi",8.4,90479,50ecd857-1150-41d9-a04b-37506892be64
The Twilight Zone,1959,1964,"Drama,Fantasy,Horror",9.1,90291,69d82007-7b4d-4920-90b6-3df1a76ed9c7
Charmed,1998,2006,"Drama,Fantasy,Mystery",7.2,89593,519f530c-716a-4f4e-beae-8221b8ff5d40
Bob's Burgers,2011,\N,"Animation,Comedy",8.2,89389,d9f23f22-b5bc-4e2b-81c0-c96b2c2e8ca2
Elite,2018,2024,"Crime,Drama,Thriller",7.2,88451,adc94e5e-688f-4799-a877-f72fdc0755de
Agent Carter,2015,2016,"Action,Adventure,Crime",7.8,87883,693de324-1104-41df-814f-2f3207bc8149
Manifest,2018,2023,"Drama,Mystery,Sci-Fi",7.1,87657,9a6f49e1-3f12-493b-82b6-fc38ccd9e992
CSI: Crime Scene Investigation,2000,2015,"Crime,Drama,Mystery",7.7,87410,c3620f8e-79e7-4742-8cf8-864026f3822b
Big Mouth,2017,2024,"Animation,Comedy,Romance",7.9,87305,05d2e809-c64c-4986-bb14-474a90a224de
Foundation,2021,\N,"Drama,Sci-Fi",7.5,87042,38829ec4-c3b8-4648-bcb5-15e2e8782ffb
The King of Queens,1998,2007,Comedy,7.4,86836,05ef6056-68e7-4943-9178-df79cc384e7b
The Shield,2002,2008,"Crime,Drama,Thriller",8.7,85956,a2f2d4ff-91a7-45fa-8aca-b90af27fff0c
Young Sheldon,2017,2024,Comedy,7.6,85862,a5e7d4f8-36bb-4713-88ff-199ac5f3aca2
Merlin,2008,2012,"Adventure,Drama,Fantasy",7.9,85843,67c6fc03-792e-4205-a311-db7b6d612fa1
The Strain,2014,2017,"Drama,Fantasy,Horror",7.3,85641,212bb898-d28f-4965-94f3-b85fc25cc131
Dragon Ball Z,1989,1996,"Action,Adventure,Animation",8.8,85561,033e91a7-2945-4036-a107-fc32747f287d
Revolution,2012,2014,"Action,Adventure,Drama",6.6,85453,15949272-35a8-4231-8ee8-6103c6de40b4
Terra Nova,2011,2011,"Adventure,Drama,Mystery",6.7,85426,630a66ca-e37a-4ffa-847c-dc601eff90c2
One Tree Hill,2003,2012,"Drama,Romance,Sport",7.8,85398,796ce4be-5afd-4ec1-99d5-92879aaddee6
Tiger King,2020,2021,"Biography,Crime,Documentary",7.5,85315,77f8252e-1b0e-478d-9ff2-f1329b51bfb2
Atlanta,2016,2022,"Comedy,Drama,Music",8.6,84404,43a6da52-ee81-4545-b211-e9fc322498f7
Raised by Wolves,2020,2022,"Drama,Fantasy,Sci-Fi",7.4,84282,7d215b20-a1a0-483f-b208-bf23dd24d295
The West Wing,1999,2006,Drama,8.9,83053,cbe54951-17f8-4036-9f85-2ba06bbc9b1d
His Dark Materials,2019,2022,"Adventure,Drama,Fantasy",7.8,82255,3881265b-49ac-4e59-9b9a-2b297a85f983
Louie,2010,2015,"Comedy,Drama",8.5,81352,8cf50ebf-fb42-45a3-9f86-9db8580d823c
Monk,2002,2009,"Comedy,Crime,Drama",8.1,81235,d4e65358-48ba-4506-b263-c4b3a18ceedb
The Animatrix,2003,2003,"Action,Animation,Sci-Fi",7.3,81204,6e04f22a-39c9-4653-a5ed-cf0e2e34f6e5
The Good Wife,2009,2016,"Crime,Drama,Mystery",8.4,81021,d1c318e4-f479-42d8-beb3-00d09767b597
The Grand Tour,2016,\N,"Comedy,Sport,Talk-Show",8.7,81003,7b7f8abc-3434-4792-a33e-301d7732e1f5
Neon Genesis Evangelion,1995,1996,"Action,Animation,Drama",8.5,80793,5b819038-7b4d-4d71-8cee-19254c6fbc20
Carnival Row,2019,2023,"Crime,Drama,Fantasy",7.7,80081,8452338e-e0a8-416b-9f18-173568009f67
Panchayat,2020,\N,"Comedy,Drama",8.9,80032,8b208d5d-bebf-417f-a947-c5fec1896abb
Bosch,2014,2021,"Crime,Drama",8.5,79892,c3c5944d-a9e7-494e-9af2-ecd5ce7a3483
Preacher,2016,2019,"Action,Adventure,Comedy",7.9,79517,cfc77900-3a0d-4e4b-b0b9-e749f5cf33ca
The Tudors,2007,2010,"Drama,History,Romance",8.1,79470,665ededf-0304-4590-a385-f048b924fadd
Mirzapur,2018,\N,"Action,Crime,Drama",8.5,79397,daf11ae2-acf2-4d2b-9f0f-3ca0ea6fbbcb
Ash vs Evil Dead,2015,2018,"Action,Comedy,Horror",8.4,78845,74a2a028-df0b-4e55-b25f-97a2ae76b4ce
Da Vinci's Demons,2013,2015,"Adventure,Biography,Drama",7.9,78614,77513d36-b962-42b5-86dd-275102c04b6b
Scandal,2012,2018,"Drama,Thriller",7.7,78531,00ea9a97-2a18-490c-bf37-3e42eb6224eb
Kota Factory,2019,2021,"Comedy,Drama",9.0,78346,f645addc-3e1a-4dd6-9f98-9eb08d6b37ba
Burn Notice,2007,2013,"Action,Crime,Drama",8.0,78041,d1698354-05e7-4a39-9ce6-82aa702f9578
Blindspot,2015,2020,"Action,Crime,Drama",7.3,77840,f81645df-5071-45c5-b7ee-4f15c1e25d0f
Monty Python's Flying Circus,1969,1974,Comedy,8.8,77697,a6268404-7741-416c-b81c-c9d2d5767937
Unbreakable Kimmy Schmidt,2015,2020,Comedy,7.6,77248,04d7e4bc-47d8-44e3-8833-ec3ab1b3ea5b
Hawaii Five-0,2010,2020,"Action,Crime,Drama",7.4,77246,47bc2f1e-ae76-4421-9daf-03df57bbd620
Code Geass,2006,2008,"Action,Animation,Drama",8.7,76999,ab716b2a-c041-4009-95e4-3fdaf6836f58
Marco Polo,2014,2016,"Action,Adventure,Drama",8.0,76956,6e8e8c40-bdec-4f03-8501-987f6cecd904
Veronica Mars,2004,2019,"Crime,Drama,Mystery",8.4,76956,e4477952-c024-44e3-bc80-60b93aacbcfa
Ginny & Georgia,2021,\N,"Comedy,Drama",7.5,76953,a2d89bb2-cfbf-4753-a06c-991e03686bd6
Yellowjackets,2021,\N,"Drama,Horror,Mystery",7.8,76941,fedb1835-4e94-4838-afd7-bbbe19277c7a
Castlevania,2017,2021,"Action,Adventure,Animation",8.3,76823,2ffb7b9a-9ef1-44ce-a23b-babc48d82c95
Upload,2020,\N,"Comedy,Mystery,Sci-Fi",7.9,76402,c55d1c3e-4aa2-4dcc-976b-133ca551c567
Never Have I Ever,2020,2023,"Comedy,Drama",7.9,76342,9d1b3242-c63a-42e3-95f4-aa9c2e1a4ffc
Girls,2012,2017,"Comedy,Drama",7.4,76251,4c8f0232-2f6a-4064-aeb5-3ef527d0c41b
The Peripheral,2022,2022,"Drama,Mystery,Sci-Fi",7.6,76005,7a63c470-80c6-4aed-ba06-bb1e4e4e61e5
The Watcher,2022,\N,"Drama,Horror,Mystery",6.5,75822,4adab94e-b0f7-454c-8b33-275b0341c4d9
Fullmetal Alchemist,2003,2004,"Action,Adventure,Animation",8.5,75733,84428290-d006-475b-a356-e576264fa36d
Everybody Loves Raymond,1996,2005,Comedy,7.3,75580,b944780a-c1dd-4402-944d-28a15d722823
Master of None,2015,2021,"Comedy,Drama",8.2,75508,b5af617c-43c4-473e-b148-7ffb1d508b77
Velma,2023,\N,"Adventure,Animation,Comedy",1.6,75412,245ae413-a07b-4ab7-9d1a-a7e02d801818
Star Trek: Voyager,1995,2001,"Action,Adventure,Sci-Fi",7.9,75332,734f7856-fd9c-4ea6-8a3d-1a69074d0b6e
Ballers,2015,2019,"Comedy,Drama,Sport",7.8,75262,cb8f854b-fc6e-47ae-b678-107f91b281b0
The Bridge,2011,2018,"Crime,Mystery,Thriller",8.6,74605,8d485efe-0c07-44a4-98a0-c96d30bceba0
My Hero Academia,2016,\N,"Action,Adventure,Animation",8.3,74486,77c470ba-efc3-4d41-9439-615be2607434
Angel,1999,2004,"Action,Drama,Fantasy",7.9,74427,b6b9356e-612b-4d0b-9efa-e8f3e63c0bdd
Santa Clarita Diet,2017,2019,"Comedy,Horror",7.8,74205,fa1d730c-5bbc-4c48-842b-53de0d8280d0
Paranormal,2020,2020,"Drama,Fantasy,Horror",8.0,73957,7cf0df15-c09f-4773-8d04-7c3297d56625
Outer Banks,2020,\N,"Action,Crime,Drama",7.5,73939,1656c198-aa84-43ac-bea4-bab14b84b36d
Twin Peaks,2017,2017,"Crime,Drama,Horror",8.5,73419,fdd505f2-f7c7-43cd-b598-64e4cd1c60ca
iZombie,2015,2019,"Comedy,Crime,Drama",7.8,72929,a66dfcc8-1a9c-473c-a85a-38be0c98298c
Heartstopper,2022,\N,"Drama,Romance",8.6,72533,67f5ae88-7b3a-459e-8698-d65f87a034ad
I Am Not Okay with This,2020,2020,"Comedy,Drama,Fantasy",7.5,72227,3256f9fa-abfc-4ba8-bb54-84a979378fe1
Sandeep Bhaiya,2023,2023,Drama,9.2,72168,e4d6df30-ecd7-4c3f-995e-df4580509eba
TVF Pitchers,2015,2022,"Comedy,Drama",9.1,71568,4854a616-c95c-41f3-8f15-a253edd31358
Friday Night Lights,2006,2011,"Drama,Sport",8.7,70988,d824ed9a-2263-4981-84b0-6d7c4010a8de
Limitless,2015,2016,"Comedy,Crime,Drama",7.6,70868,d7bb8518-2c7c-40a0-9be7-a165c8a21721
Disenchantment,2018,2023,"Action,Adventure,Animation",7.2,70757,12684487-eac2-4c60-8b29-82d9c29c396c
Halo,2022,\N,"Action,Adventure,Sci-Fi",7.2,70708,9772cd5c-ec31-4c6b-a2f4-298358f10109
Steins;Gate,2011,2015,"Animation,Comedy,Drama",8.8,70442,87272beb-3ff6-44b6-a2f1-90eb06e3d042
Stargate: Atlantis,2004,2009,"Action,Adventure,Drama",8.1,70406,be456fe6-1227-4d59-baec-c79bad2acc43
Chappelle's Show,2003,2006,"Comedy,Music",8.8,70179,a4aedb28-de2d-4ac3-a73c-5c56243f9e9d
Space Force,2020,2022,Comedy,6.7,69473,532345cf-c433-489f-9916-db539e5b01c7
Star Trek: Deep Space Nine,1993,1999,"Action,Adventure,Drama",8.1,68850,307b66f4-e5ef-4b26-a167-f3746bcac435
Shadowhunters,2016,2019,"Action,Drama,Fantasy",6.5,68727,7f0dc50b-4faa-4bac-88ee-11137c622422
Ratched,2020,\N,"Crime,Drama,History",7.3,67699,46e39bd1-e423-42b5-ab19-312c1945f4fd
Line of Duty,2012,2021,"Crime,Drama,Mystery",8.7,67220,83d4cfb5-19b9-47ef-a302-aefe1f2ef543
Bleach,2004,2023,"Action,Adventure,Animation",8.2,66272,69c03beb-a76c-4508-b295-4f664d3b35ae
Superstore,2015,2021,Comedy,7.9,65927,e481d355-698d-429a-a480-d96159c77c7a
ER,1994,2009,"Drama,Romance",7.9,65864,6a5aaa68-3703-4fac-87aa-a1a879b20843
A Series of Unfortunate Events,2017,2019,"Adventure,Comedy,Drama",7.8,65317,ba2621fa-81a9-44f1-b65f-dd97330981b5
Flight of the Conchords,2007,2009,"Comedy,Music,Musical",8.6,64855,70c7773f-1bab-4cc5-850d-63730070c979
Peep Show,2003,2015,Comedy,8.7,64818,0a68198b-5183-40ee-b6b3-f8b0e6ba29ea
Sweet Tooth,2021,\N,"Action,Adventure,Drama",7.8,64621,81cb7af5-b912-4045-9ff1-d1405e853128
Dragon Ball,1995,2003,"Action,Adventure,Animation",8.6,63723,82d280b4-b16a-4fc0-b099-00430a25bfa7
Dragon Ball,1986,1989,"Action,Adventure,Animation",8.5,63656,1b8e3d2c-cc40-441b-bcb0-903e022ee21e
Asur: Welcome to Your Dark Side,2020,\N,"Crime,Drama,Mystery",8.5,63533,70165fca-a556-4446-a2a3-9dde5e8db585
Sleepy Hollow,2013,2017,"Action,Adventure,Crime",7.3,63471,24dc6cb6-2097-4460-b2f7-39e4337b4a93
Your Honor,2020,2023,"Crime,Drama,Thriller",7.6,63429,5561fd31-5ca4-4566-9f2a-fca8756ce6f5
Paatal Lok,2020,\N,"Crime,Drama,Thriller",8.1,63375,6ac1b685-d09d-4e91-9ff3-f94929d31297
Tulsa King,2022,\N,"Crime,Drama",8.0,63281,691ed3e8-0f23-4bfc-9662-f7af092c7db8
Quantico,2015,2018,"Crime,Drama,Mystery",6.7,63207,ae9af623-7308-49b4-a78b-a4961f2de187
The Shannara Chronicles,2016,2017,"Adventure,Drama,Fantasy",7.1,62995,1e5689d1-4cf4-49be-8e1c-49d94beac26a
Anne with an E,2017,2019,"Drama,Family",8.6,62993,dd07488c-6e13-4938-b8c8-9b44d9b38b4b
Continuum,2012,2015,"Action,Sci-Fi,Thriller",7.6,62916,5ddb260f-49a4-44a5-96ce-a0cc887037b4
Manhunt,2017,2020,"Biography,Crime,Drama",8.1,62896,79c1caff-555d-482e-8fe5-8c7c740e01f4
Eastbound & Down,2009,2013,"Comedy,Drama,Sport",8.2,62864,d7988ee5-29f1-44eb-a7e4-d29a5407483c
Vinland Saga,2019,2023,"Action,Adventure,Animation",8.8,62669,545f8c2c-bc3c-4a3f-a52e-5f9a77550b72
The Last Ship,2014,2018,"Action,Drama,Sci-Fi",7.4,62634,e663c551-4b21-475b-8577-d8dafab3ff32
The Last Man on Earth,2015,2018,"Action,Comedy,Drama",7.4,62573,5e8c82b8-808c-463e-9632-983c36678c5d
Terminator: The Sarah Connor Chronicles,2008,2009,"Action,Drama,Fantasy",7.6,62156,0eb64576-b12d-4fe8-804f-35d26553a24e
Travelers,2016,2018,"Drama,Mystery,Sci-Fi",8.0,62059,f76cd87e-ae94-47b4-92b8-41e01c0ef90d
Chicago Fire,2012,\N,"Action,Drama",8.0,61908,9a2cb7d8-be36-46f9-978b-ddd7ab4d76e3
M*A*S*H,1972,1983,"Comedy,Drama,War",8.5,61891,517ba46a-0520-47d0-808b-200b13d04d7d
Full House,1987,1995,"Comedy,Drama,Family",6.8,61875,fe216e00-7d0e-4a2e-9ecf-a13dd9bb88ee
All of Us Are Dead,2022,\N,"Action,Drama,Fantasy",7.5,61794,cafd1527-7832-495a-af5b-2a92dd9a78b6
Flashforward,2009,2010,"Drama,Mystery,Sci-Fi",7.6,61761,75770e4a-fce9-4337-bf58-84b6cd9d2035
Veep,2012,2019,Comedy,8.4,61504,bd5638eb-2133-4f46-a173-bb819932fc4d
Happy Valley,2014,2023,"Crime,Drama,Thriller",8.5,61303,3987bc04-7c54-4530-9747-2dc2c0a4c750
Black Books,2000,2004,Comedy,8.5,61200,39ee246e-33af-43b1-892e-4afc56407dcf
The Flight Attendant,2020,2022,"Comedy,Drama,Mystery",7.1,61030,1992798c-98e1-4cf3-9203-4754a2303e0c
Forever,2014,2015,"Crime,Drama,Fantasy",8.2,61027,90d5d175-751b-4654-a09a-a6d8762b62b3
Tandav,2021,\N,"Drama,Thriller",4.6,60878,658c4292-3c92-4c0f-997b-57ad62bc0bfe
The Lincoln Lawyer,2022,\N,"Crime,Drama,Mystery",7.7,60552,6be33758-c409-4ccf-ab06-35560b6a2699
Shrinking,2023,\N,"Comedy,Drama",8.0,60493,c54bd43d-c49a-4e5e-ad5c-c1e886a375dc
Cheers,1982,1993,"Comedy,Drama",8.0,60240,d622e487-94f2-4f0c-b970-746e68b620bc
CSI: Miami,2002,2012,"Action,Crime,Drama",6.4,60205,6850b018-1e3d-4dee-8b54-f3a09e76f5c8
Snowpiercer,2020,2023,"Action,Drama,Sci-Fi",6.9,60195,8855328c-c6e1-41db-b4cf-8aa84e735588
Extras,2005,2007,"Comedy,Drama",8.3,59535,323f4782-0683-4dd1-ab9e-91c4ea130110
The Rookie,2018,\N,"Action,Crime,Drama",8.0,59526,12738146-11cc-443f-a6f6-a7af8ea89a0b
A Discovery of Witches,2018,2022,"Drama,Fantasy,Romance",7.8,59182,1dcfa809-6d4b-444a-bbfe-6e7488893b94
Wayward Pines,2015,2016,"Drama,Horror,Mystery",7.3,59142,157b9e7e-7278-43a4-8867-92ea9cb82a46
Will & Grace,1998,2020,"Comedy,Romance",7.4,59086,9324930f-85a6-4d05-8cb7-b8b84272f904
Hijack,2023,2023,"Drama,Thriller",7.4,59083,d4188f3b-f58e-4267-9f66-f24d7ddf3172
Pushing Daisies,2007,2009,"Comedy,Drama,Fantasy",8.4,58886,fff65c66-b45d-4893-8eb6-81f243ed85a7
The Alienist,2018,2020,"Crime,Drama,Mystery",7.7,58583,5b6c224b-7d37-4df8-bc68-ec137fd292b8
From,2022,\N,"Drama,Horror,Mystery",7.7,58498,361d44b5-4e05-429d-b594-2ba0eb94480e
Doom Patrol,2019,2023,"Action,Adventure,Comedy",7.8,58377,14ba2962-d5ad-4813-829e-b56eb9749c8e
Good Girls,2018,2021,"Comedy,Crime,Drama",7.7,58306,288ff1b0-13f5-4fb4-ab83-661873a93023
V,2009,2011,"Drama,Sci-Fi,Thriller",6.8,58226,75e10308-43e0-411c-932d-09c3e39502ff
Jericho,2006,2008,"Action,Drama,Mystery",7.9,58095,ee95f7cf-761c-4926-bcc7-d8be84df04b3
Samurai Jack,2001,2017,"Action,Adventure,Animation",8.5,57992,b57d382f-e737-419d-8df8-109ad39187f9
Nip/Tuck,2003,2010,Drama,7.7,57950,59a78908-200a-40ad-9d7b-a2b6ebe394ff
Scorpion,2014,2018,"Action,Crime,Drama",7.0,57819,37b4cf31-b073-45b3-80c9-c1575ba89fbb
Nine Perfect Strangers,2021,2021,"Drama,Mystery,Thriller",7.0,57606,5ea6abea-61bd-491b-b60e-e2121b4dacb0
Star Trek: Enterprise,2001,2005,"Action,Adventure,Drama",7.5,57597,39b36a70-f829-406e-9e92-e8a9afbb2f3d
Bloodline,2015,2017,"Drama,Thriller",7.9,57283,e7f5d7fc-4179-4501-8465-66710a8e4342
Aashram,2020,2022,"Crime,Drama,Mystery",6.6,57275,566c3133-8ffd-4b6a-a192-aa96b3c9e494
King of the Hill,1997,2010,"Animation,Comedy,Drama",7.5,57182,09b97958-e215-4b30-957a-3d8cf40a453b
Eureka,2006,2012,"Adventure,Comedy,Drama",7.9,57107,aae0cf57-5875-4a52-8e92-cbfc3d3e5028
Jane the Virgin,2014,2019,Comedy,7.9,57065,182f4491-4775-4116-90f6-9cccb4e339e9
Archive 81,2022,2022,"Drama,Horror,Mystery",7.3,56974,7cf740d0-4756-4d34-81c3-94c5cd65972e
Spaced,1999,2001,"Action,Comedy",8.5,56856,c7773c4e-307d-46bf-a08d-4018884e4f8e
NCIS: Los Angeles,2009,2023,"Action,Crime,Drama",6.8,56613,3f29dcb2-a229-4cfb-9c5a-6d8aa0719bfd
Blue Mountain State,2010,2011,"Comedy,Sport",8.3,56520,6bb023e2-f969-4916-a525-126953f05172
Warehouse 13,2009,2014,"Adventure,Drama,Mystery",7.6,56476,a6ca0e48-2a01-4225-826e-efc05a9bc6d0
For All Mankind,2019,\N,"Drama,Sci-Fi",8.1,56467,b48b9286-b57d-4887-84e2-c1a76c20fad2
Gen V,2023,\N,"Action,Adventure,Comedy",7.8,56187,c37802c0-75e0-43e4-bd35-24da04081604
Dirk Gently's Holistic Detective Agency,2016,2017,"Action,Adventure,Comedy",8.2,56021,ed653c7d-1142-476c-931c-051caa94ac76
Hart of Dixie,2011,2015,"Comedy,Drama,Romance",7.7,56008,be8593ba-4cf7-46a1-8df1-c2dc0fdeb09c
Grace and Frankie,2015,2022,Comedy,8.2,55835,663ac7b6-e0e4-434f-8469-13f2d95ea624
Blackadder Goes Forth,1989,1989,"Comedy,War",8.8,55789,0dc481df-233e-4d7d-b520-c14b732114a7
Star Wars: Rebels,2014,2018,"Action,Adventure,Animation",8.1,55760,2a7da537-ea78-4311-b69f-089f97cf9213
Constantine,2014,2015,"Crime,Drama,Fantasy",7.5,55679,f375b911-dace-4345-bf3a-c1d6e090d6a1
Workaholics,2011,2017,Comedy,8.1,55398,72a601c7-1bb6-43e3-865a-a0ffe42503c9
Only Fools and Horses,1981,2003,Comedy,9.0,55345,991a6b3c-0502-4d0c-9617-71e01b81228f
Fate: The Winx Saga,2021,2022,"Action,Adventure,Drama",6.8,55201,f4923d39-bf91-46ec-873e-e6c44d65b431
The Magicians,2015,2020,"Drama,Fantasy,Mystery",7.6,54920,1a9f290b-8a86-498a-a6be-6017f6c2233c
Hell on Wheels,2011,2016,"Drama,Western",8.3,54870,6ad8da70-6820-462a-8415-2ec34d1591b5
3rd Rock from the Sun,1996,2001,"Comedy,Family,Sci-Fi",7.8,54784,92edde6e-ae29-4fed-bc00-ce6b96bc6ec0
Star Trek: Strange New Worlds,2022,\N,"Action,Adventure,Sci-Fi",8.3,54441,c271786e-a80e-465a-81bd-3da67c01e878
Phineas and Ferb,2007,2024,"Action,Adventure,Animation",8.1,54390,79bdf873-f34a-4d78-92b2-939fb1c3c120
Regular Show,2010,2017,"Action,Adventure,Animation",8.5,54377,ac470ba2-d437-43c9-98f6-6f96e3fc9a77
MythBusters,2003,2018,"Documentary,Mystery,Reality-TV",8.3,54260,ea88b8d4-2f4e-4fe1-86d8-6c410757da42
Warrior Nun,2020,2022,"Action,Drama,Fantasy",7.0,54212,19c4496d-dfe8-45fc-b97e-580e232128d7
Vikings: Valhalla,2022,\N,"Action,Adventure,Drama",7.3,54118,83db1020-c601-4ff2-8e78-d018bd8d2b37
Guillermo del Toro's Cabinet of Curiosities,2022,2022,"Drama,Horror,Mystery",7.0,53847,54700579-94c6-4636-a1e5-582117faf8c5
Alias,2001,2006,"Action,Drama,Mystery",7.6,53737,fa4e1726-29a8-440f-b469-09d91d06a863
Derry Girls,2018,2022,Comedy,8.5,53616,08920f61-4290-4fc8-9b2b-3c2c744dc1cf
Samurai Champloo,2004,2005,"Action,Adventure,Animation",8.6,53540,95669607-62a0-4270-8962-0572c1fff736
Leverage,2008,2012,"Crime,Mystery,Thriller",7.9,53526,68ab7593-d250-406f-8baa-f2c4bdb466d2
Nikita,2010,2013,"Action,Crime,Drama",7.7,53268,74385cf6-9864-4c67-b986-271657af7407
Reign,2013,2017,Drama,7.5,53225,7a72d97a-2698-4f1e-becd-829f8d0e526a
The Borgias,2011,2013,"Crime,Drama,History",7.9,53199,d83f9934-87a0-4950-ad5b-45d64d87fd54
Four More Shots Please,2019,2022,"Comedy,Drama,Romance",5.8,53148,61923aa3-9260-456c-9047-aafae5fb25fd
Goliath,2016,2021,Drama,8.1,52757,b71cc6a0-0c61-4d1b-957c-826ea2b41f1f
The Diplomat,2023,\N,"Drama,Thriller",8.0,52622,4f657053-78ab-40ae-bb91-dfc29be393a1
Dexter's Laboratory,1996,2003,"Adventure,Animation,Comedy",7.9,52543,78be2739-3982-40ee-bc4d-a7c2de13ea3c
Stargate Universe,2009,2011,"Drama,Sci-Fi",7.6,52513,078f0d80-c0c1-40c8-a463-d523c4c78d24
The Middle,2009,2018,"Comedy,Family",7.7,52360,874af7c2-bd8d-482c-b7c8-b6477c9b1d7b
Kingdom,2019,\N,"Action,Drama,Horror",8.3,52030,2a35ecd4-395a-4a22-96e9-a3e564c8131c
The Great,2020,2023,"Biography,Comedy,Drama",8.2,52017,554e1825-45e7-41c6-b4c6-d9648d002d62
The Chestnut Man,2021,\N,"Crime,Drama,Mystery",7.7,52014,b6be73dd-f3c5-4eca-8249-ea71a5a1e498
